station	,
ABCD	,
Year	,
Month	,
Date	,
19650330	,31.2
19650331	,0.0
19650401	,1.4
19650402	,0.0
19650403	,21.5
19650404	,0.6
19650405	,0.0
19650406	,0.0
19650407	,0.0
19650408	,10.6
19650409	,8.6
19650410	,33.3
19650411	,1.8
19650412	,0.0
19650413	,16.7
19650414	,2.4
19650415	,3.8
19650416	,12.2
19650417	,0.8
19650418	,35.8
19650419	,2.4
19650420	,30.6
19650421	,0.0
19650422	,0.0
19650423	,0.0
19650424	,0.0
19650425	,2.5
19650426	,11.0
19650427	,0.0
19650428	,0.0
19650429	,0.0
19650430	,0.0
19650501	,0.0
19650502	,1.8
19650503	,10.9
19650504	,36.2
19650505	,23.0
19650506	,6.6
19650507	,12.2
19650508	,29.3
19650509	,21.0
19650510	,23.8
19650511	,18.0
19650512	,27.8
19650513	,49.5
19650514	,1.3
19650515	,0.4
19650516	,2.0
19650517	,9.7
19650518	,4.6
19650519	,8.8
19650520	,4.4
19650521	,23.8
19650522	,0.0
19650523	,0.1
19650524	,0.1
19650525	,0.0
19650526	,0.0
19650527	,0.0
19650528	,0.0
19650529	,0.0
19650530	,0.0
19650531	,2.6
19650601	,10.8
19650602	,12.4
19650603	,4.2
19650604	,22.8
19650605	,9.6
19650606	,12.6
19650607	,1.8
19650608	,11.0
19650609	,0.0
19650610	,0.0
19650611	,0.0
19650612	,0.0
19650613	,0.0
19650614	,0.6
19650615	,20.6
19650616	,0.6
19650617	,1.3
19650618	,50.9
19650619	,60.2
19650620	,3.8
19650621	,21.8
19650622	,3.5
19650623	,2.4
19650624	,17.6
19650625	,56.6
19650626	,18.4
19650627	,4.8
19650628	,9.0
19650629	,0.0
19650630	,6.0
19650701	,5.4
19650702	,0.2
19650703	,30.5
19650704	,0.0
19650705	,0.0
19650706	,0.0
19650707	,0.0
19650708	,1.7
19650709	,6.2
19650710	,103.6
19650711	,25.0
19650712	,4.4
19650713	,0.0
19650714	,0.0
19650715	,39.8
19650716	,0.0
19650717	,0.0
19650718	,1.4
19650719	,10.3
19650720	,7.9
19650721	,0.0
19650722	,0.5
19650723	,0.0
19650724	,94.4
19650725	,2.5
19650726	,0.0
19650727	,0.0
19650728	,1.6
19650729	,3.8
19650730	,15.2
19650731	,15.2
19650801	,12.6
19650802	,56.0
19650803	,2.6
19650804	,23.6
19650805	,18.7
19650806	,2.5
19650807	,0.2
19650808	,2.6
19650809	,12.4
19650810	,4.8
19650811	,3.2
19650812	,0.0
19650813	,3.6
19650814	,5.8
19650815	,4.4
19650816	,0.1
19650817	,4.6
19650818	,2.6
19650819	,15.9
19650820	,1.3
19650821	,0.0
19650822	,0.0
19650823	,0.0
19650824	,6.2
19650825	,3.6
19650826	,22.0
19650827	,7.9
19650828	,3.8
19650829	,61.8
19650830	,1.0
19650831	,0.0
19650901	,2.4
19650902	,58.2
19650903	,0.0
19650904	,0.0
19650905	,8.0
19650906	,0.0
19650907	,0.0
19650908	,14.3
19650909	,1.4
19650910	,9.6
19650911	,10.8
19650912	,0.0
19650913	,10.2
19650914	,0.1
19650915	,0.0
19650916	,8.6
19650917	,0.5
19650918	,0.0
19650919	,0.3
19650920	,0.6
19650921	,8.6
19650922	,0.0
19650923	,0.0
19650924	,0.0
19650925	,3.2
19650926	,6.5
19650927	,3.0
19650928	,0.3
19650929	,3.4
19650930	,0.0
19651001	,0.0
19651002	,0.0
19651003	,0.0
19651004	,0.0
19651005	,0.0
19651006	,0.0
19651007	,0.0
19651008	,0.0
19651009	,0.0
19651010	,0.2
19651011	,0.0
19651012	,0.0
19651013	,0.0
19651014	,0.0
19651015	,0.0
19651016	,0.0
19651017	,0.0
19651018	,0.0
19651019	,0.0
19651020	,0.0
19651021	,6.7
19651022	,12.7
19651023	,6.6
19651024	,0.0
19651025	,0.0
19651026	,0.0
19651027	,0.0
19651028	,0.0
19651029	,0.0
19651030	,0.0
19651031	,0.1
19651101	,1.6
19651102	,11.1
19651103	,0.0
19651104	,1.2
19651105	,0.0
19651106	,3.6
19651107	,10.9
19651108	,0.0
19651109	,0.0
19651110	,0.0
19651111	,0.0
19651112	,0.0
19651113	,0.0
19651114	,0.0
19651115	,0.0
19651116	,0.0
19651117	,0.0
19651118	,0.0
19651119	,0.0
19651120	,0.0
19651121	,0.0
19651122	,0.0
19651123	,0.0
19651124	,0.0
19651125	,0.0
19651126	,0.0
19651127	,0.0
19651128	,0.0
19651129	,0.0
19651130	,0.0
19651201	,0.0
19651202	,0.0
19651203	,0.0
19651204	,0.0
19651205	,0.0
19651206	,0.0
19651207	,0.0
19651208	,0.0
19651209	,0.0
19651210	,0.0
19651211	,0.0
19651212	,0.0
19651213	,0.0
19651214	,0.0
19651215	,0.0
19651216	,0.0
19651217	,0.0
19651218	,1.8
19651219	,0.0
19651220	,0.0
19651221	,0.0
19651222	,0.0
19651223	,0.0
19651224	,0.0
19651225	,0.2
19651226	,0.0
19651227	,0.0
19651228	,0.0
19651229	,0.0
19651230	,0.0
19651231	,0.0
19660101	,0.0
19660102	,0.0
19660103	,0.0
19660104	,11.5
19660105	,5.0
19660106	,0.0
19660107	,0.0
19660108	,0.0
19660109	,0.0
19660110	,0.0
19660111	,0.0
19660112	,0.0
19660113	,0.0
19660114	,0.0
19660115	,0.0
19660116	,0.0
19660117	,0.0
19660118	,0.0
19660119	,0.0
19660120	,0.0
19660121	,0.0
19660122	,0.0
19660123	,0.0
19660124	,0.0
19660125	,0.0
19660126	,0.0
19660127	,1.8
19660128	,5.6
19660129	,0.0
19660130	,0.0
19660131	,0.0
19660201	,0.0
19660202	,0.0
19660203	,0.0
19660204	,0.0
19660205	,0.0
19660206	,0.0
19660207	,0.0
19660208	,0.0
19660209	,0.0
19660210	,0.0
19660211	,7.5
19660212	,0.0
19660213	,0.0
19660214	,0.0
19660215	,0.0
19660216	,0.0
19660217	,0.0
19660218	,0.0
19660219	,0.0
19660220	,0.0
19660221	,0.0
19660222	,0.0
19660223	,0.0
19660224	,0.0
19660225	,0.0
19660226	,0.0
19660227	,0.0
19660228	,0.0
19660301	,2.3
19660302	,0.0
19660303	,0.0
19660304	,0.0
19660305	,0.0
19660306	,11.0
19660307	,0.0
19660308	,0.0
19660309	,0.0
19660310	,0.0
19660311	,0.0
19660312	,0.0
19660313	,0.0
19660314	,0.0
19660315	,0.0
19660316	,0.0
19660317	,0.0
19660318	,0.0
19660319	,0.0
19660320	,10.4
19660321	,7.9
19660322	,0.0
19660323	,0.0
19660324	,0.0
19660325	,0.0
19660326	,0.0
19660327	,0.0
19660328	,0.0
19660329	,0.0
19660330	,0.0
19660331	,0.0
19660401	,0.0
19660402	,0.0
19660403	,0.0
19660404	,0.0
19660405	,0.0
19660406	,0.0
19660407	,0.9
19660408	,0.4
19660409	,0.0
19660410	,0.0
19660411	,0.0
19660412	,0.0
19660413	,0.0
19660414	,0.0
19660415	,0.0
19660416	,7.5
19660417	,0.0
19660418	,0.0
19660419	,9.2
19660420	,23.1
19660421	,0.3
19660422	,12.2
19660423	,7.6
19660424	,33.3
19660425	,0.0
19660426	,2.9
19660427	,0.8
19660428	,0.0
19660429	,1.4
19660430	,0.0
19660501	,0.0
19660502	,0.0
19660503	,0.0
19660504	,0.0
19660505	,0.0
19660506	,2.0
19660507	,4.6
19660508	,0.0
19660509	,5.8
19660510	,39.2
19660511	,6.4
19660512	,0.0
19660513	,6.5
19660514	,0.0
19660515	,0.0
19660516	,0.0
19660517	,0.0
19660518	,0.0
19660519	,0.0
19660520	,0.0
19660521	,0.0
19660522	,5.9
19660523	,22.2
19660524	,1.8
19660525	,25.3
19660526	,0.6
19660527	,19.8
19660528	,22.5
19660529	,2.7
19660530	,26.8
19660531	,12.1
19660601	,0.0
19660602	,11.0
19660603	,0.0
19660604	,4.1
19660605	,19.4
19660606	,0.8
19660607	,11.1
19660608	,45.5
19660609	,17.5
19660610	,19.8
19660611	,56.8
19660612	,39.6
19660613	,52.9
19660614	,15.2
19660615	,2.7
19660616	,0.4
19660617	,0.2
19660618	,3.2
19660619	,0.0
19660620	,2.7
19660621	,0.7
19660622	,6.8
19660623	,90.5
19660624	,0.0
19660625	,0.0
19660626	,1.3
19660627	,0.0
19660628	,1.4
19660629	,10.6
19660630	,44.1
19660701	,44.4
19660702	,29.3
19660703	,2.7
19660704	,15.8
19660705	,0.0
19660706	,0.3
19660707	,7.9
19660708	,1.1
19660709	,0.0
19660710	,7.7
19660711	,2.8
19660712	,7.5
19660713	,13.9
19660714	,0.0
19660715	,0.0
19660716	,0.9
19660717	,0.0
19660718	,2.1
19660719	,1.4
19660720	,39.3
19660721	,9.9
19660722	,0.0
19660723	,0.0
19660724	,12.1
19660725	,0.7
19660726	,5.5
19660727	,1.8
19660728	,1.6
19660729	,26.6
19660730	,0.0
19660731	,0.2
19660801	,35.2
19660802	,3.7
19660803	,0.0
19660804	,7.4
19660805	,7.9
19660806	,0.2
19660807	,40.6
19660808	,23.7
19660809	,8.2
19660810	,54.8
19660811	,0.0
19660812	,1.0
19660813	,5.1
19660814	,3.7
19660815	,0.0
19660816	,0.0
19660817	,21.9
19660818	,29.2
19660819	,0.2
19660820	,0.0
19660821	,21.4
19660822	,0.6
19660823	,1.9
19660824	,10.0
19660825	,44.3
19660826	,12.5
19660827	,0.0
19660828	,8.0
19660829	,0.0
19660830	,1.2
19660831	,0.0
19660901	,12.6
19660902	,0.0
19660903	,0.0
19660904	,4.5
19660905	,0.0
19660906	,0.0
19660907	,0.0
19660908	,0.5
19660909	,3.1
19660910	,0.6
19660911	,16.8
19660912	,5.3
19660913	,0.4
19660914	,7.0
19660915	,0.0
19660916	,90.2
19660917	,4.2
19660918	,0.4
19660919	,0.0
19660920	,4.4
19660921	,0.0
19660922	,0.0
19660923	,0.0
19660924	,0.0
19660925	,0.0
19660926	,8.6
19660927	,5.8
19660928	,8.7
19660929	,0.0
19660930	,0.0
19661001	,6.8
19661002	,18.5
19661003	,6.5
19661004	,0.7
19661005	,0.0
19661006	,0.2
19661007	,0.0
19661008	,0.0
19661009	,0.0
19661010	,0.0
19661011	,0.0
19661012	,0.0
19661013	,0.2
19661014	,0.0
19661015	,0.0
19661016	,0.0
19661017	,0.0
19661018	,0.0
19661019	,0.0
19661020	,0.0
19661021	,0.0
19661022	,0.0
19661023	,0.0
19661024	,0.0
19661025	,0.0
19661026	,0.0
19661027	,0.0
19661028	,0.0
19661029	,0.0
19661030	,0.0
19661031	,0.0
19661101	,0.0
19661102	,0.0
19661103	,0.0
19661104	,0.0
19661105	,0.0
19661106	,0.0
19661107	,0.0
19661108	,0.0
19661109	,0.0
19661110	,0.0
19661111	,0.0
19661112	,0.0
19661113	,0.0
19661114	,0.0
19661115	,0.0
19661116	,0.0
19661117	,0.1
19661118	,0.0
19661119	,0.0
19661120	,0.2
19661121	,0.0
19661122	,7.2
19661123	,38.5
19661124	,0.2
19661125	,0.0
19661126	,0.0
19661127	,0.0
19661128	,0.0
19661129	,0.0
19661130	,0.0
19661201	,0.0
19661202	,0.0
19661203	,0.8
19661204	,0.0
19661205	,0.0
19661206	,0.0
19661207	,0.0
19661208	,0.0
19661209	,0.0
19661210	,0.0
19661211	,0.0
19661212	,0.0
19661213	,4.8
19661214	,0.0
19661215	,0.0
19661216	,0.0
19661217	,0.0
19661218	,0.0
19661219	,0.0
19661220	,0.0
19661221	,0.0
19661222	,0.0
19661223	,0.0
19661224	,0.0
19661225	,0.0
19661226	,0.0
19661227	,0.0
19661228	,0.0
19661229	,0.0
19661230	,0.0
19661231	,0.0
19670101	,0.0
19670102	,0.0
19670103	,0.0
19670104	,0.0
19670105	,0.0
19670106	,0.0
19670107	,0.0
19670108	,4.6
19670109	,0.0
19670110	,0.0
19670111	,0.0
19670112	,0.0
19670113	,0.0
19670114	,0.0
19670115	,0.0
19670116	,0.0
19670117	,0.0
19670118	,0.0
19670119	,0.0
19670120	,0.0
19670121	,0.0
19670122	,0.0
19670123	,0.0
19670124	,0.0
19670125	,0.0
19670126	,0.0
19670127	,2.1
19670128	,0.6
19670129	,0.0
19670130	,0.0
19670131	,0.0
19670201	,0.0
19670202	,0.0
19670203	,0.0
19670204	,0.0
19670205	,0.0
19670206	,2.8
19670207	,0.0
19670208	,0.2
19670209	,0.0
19670210	,0.0
19670211	,0.0
19670212	,0.0
19670213	,0.6
19670214	,0.0
19670215	,0.0
19670216	,0.0
19670217	,0.0
19670218	,0.0
19670219	,10.1
19670220	,0.0
19670221	,0.0
19670222	,0.0
19670223	,0.0
19670224	,0.0
19670225	,0.0
19670226	,0.0
19670227	,0.0
19670228	,0.0
19670301	,0.0
19670302	,0.0
19670303	,0.0
19670304	,0.0
19670305	,0.0
19670306	,0.0
19670307	,1.2
19670308	,0.0
19670309	,0.0
19670310	,0.0
19670311	,0.0
19670312	,0.0
19670313	,5.7
19670314	,1.0
19670315	,7.7
19670316	,3.4
19670317	,23.1
19670318	,0.2
19670319	,8.5
19670320	,0.8
19670321	,16.4
19670322	,13.1
19670323	,0.0
19670324	,32.5
19670325	,0.0
19670326	,0.0
19670327	,0.0
19670328	,0.0
19670329	,0.0
19670330	,0.0
19670331	,0.0
19670401	,0.0
19670402	,0.0
19670403	,0.0
19670404	,0.0
19670405	,0.0
19670406	,0.0
19670407	,0.0
19670408	,0.0
19670409	,0.0
19670410	,0.0
19670411	,0.0
19670412	,0.0
19670413	,0.0
19670414	,0.4
19670415	,8.0
19670416	,38.5
19670417	,0.0
19670418	,1.0
19670419	,71.0
19670420	,4.8
19670421	,19.6
19670422	,1.3
19670423	,0.0
19670424	,0.0
19670425	,8.6
19670426	,0.0
19670427	,0.0
19670428	,0.0
19670429	,1.2
19670430	,0.0
19670501	,18.6
19670502	,10.8
19670503	,1.2
19670504	,1.3
19670505	,7.7
19670506	,1.0
19670507	,14.8
19670508	,0.0
19670509	,0.0
19670510	,6.1
19670511	,35.4
19670512	,52.4
19670513	,3.6
19670514	,11.2
19670515	,0.0
19670516	,0.0
19670517	,0.0
19670518	,0.0
19670519	,0.0
19670520	,24.3
19670521	,0.0
19670522	,0.0
19670523	,0.0
19670524	,0.0
19670525	,48.5
19670526	,9.4
19670527	,0.0
19670528	,0.0
19670529	,0.0
19670530	,0.0
19670531	,0.0
19670601	,0.0
19670602	,0.0
19670603	,7.5
19670604	,5.0
19670605	,23.3
19670606	,3.2
19670607	,7.0
19670608	,0.5
19670609	,0.2
19670610	,0.7
19670611	,2.7
19670612	,14.8
19670613	,16.4
19670614	,5.2
19670615	,5.5
19670616	,3.0
19670617	,0.0
19670618	,9.3
19670619	,0.1
19670620	,2.6
19670621	,15.8
19670622	,1.0
19670623	,0.6
19670624	,0.0
19670625	,0.0
19670626	,0.0
19670627	,0.0
19670628	,0.0
19670629	,0.0
19670630	,0.0
19670701	,0.2
19670702	,1.7
19670703	,21.4
19670704	,8.4
19670705	,13.9
19670706	,0.6
19670707	,29.9
19670708	,32.0
19670709	,22.6
19670710	,16.2
19670711	,0.2
19670712	,0.0
19670713	,0.0
19670714	,0.0
19670715	,0.0
19670716	,34.2
19670717	,7.0
19670718	,0.6
19670719	,0.0
19670720	,0.0
19670721	,0.0
19670722	,4.3
19670723	,4.7
19670724	,0.5
19670725	,0.0
19670726	,1.5
19670727	,2.8
19670728	,0.6
19670729	,1.0
19670730	,0.0
19670731	,6.8
19670801	,0.0
19670802	,14.2
19670803	,0.2
19670804	,0.0
19670805	,0.0
19670806	,0.7
19670807	,43.8
19670808	,0.0
19670809	,2.9
19670810	,0.0
19670811	,12.1
19670812	,0.0
19670813	,0.0
19670814	,0.3
19670815	,1.5
19670816	,1.2
19670817	,0.0
19670818	,0.0
19670819	,6.4
19670820	,16.8
19670821	,24.1
19670822	,30.4
19670823	,7.0
19670824	,28.6
19670825	,28.9
19670826	,4.7
19670827	,0.0
19670828	,0.0
19670829	,0.0
19670830	,14.4
19670831	,0.0
19670901	,0.0
19670902	,0.0
19670903	,0.0
19670904	,2.0
19670905	,0.1
19670906	,0.0
19670907	,2.5
19670908	,0.0
19670909	,0.5
19670910	,0.0
19670911	,55.0
19670912	,0.1
19670913	,12.3
19670914	,0.0
19670915	,0.0
19670916	,16.2
19670917	,29.0
19670918	,15.9
19670919	,3.3
19670920	,0.0
19670921	,1.2
19670922	,9.6
19670923	,61.2
19670924	,0.1
19670925	,0.0
19670926	,0.0
19670927	,31.4
19670928	,4.4
19670929	,37.7
19670930	,13.3
19671001	,0.2
19671002	,3.0
19671003	,0.0
19671004	,8.8
19671005	,7.8
19671006	,0.0
19671007	,0.0
19671008	,0.2
19671009	,0.0
19671010	,0.2
19671011	,0.0
19671012	,0.0
19671013	,0.0
19671014	,0.0
19671015	,0.0
19671016	,0.0
19671017	,0.0
19671018	,0.0
19671019	,0.0
19671020	,0.0
19671021	,0.0
19671022	,0.0
19671023	,0.0
19671024	,0.0
19671025	,0.0
19671026	,0.0
19671027	,0.0
19671028	,0.0
19671029	,0.0
19671030	,0.0
19671031	,0.0
19671101	,0.0
19671102	,0.0
19671103	,0.0
19671104	,0.0
19671105	,0.0
19671106	,0.0
19671107	,0.0
19671108	,0.0
19671109	,0.0
19671110	,0.0
19671111	,0.0
19671112	,0.0
19671113	,0.0
19671114	,0.0
19671115	,30.6
19671116	,0.0
19671117	,0.0
19671118	,0.0
19671119	,0.0
19671120	,2.2
19671121	,0.0
19671122	,0.0
19671123	,0.0
19671124	,0.0
19671125	,0.6
19671126	,2.6
19671127	,0.0
19671128	,0.0
19671129	,0.0
19671130	,0.0
19671201	,0.0
19671202	,0.0
19671203	,0.0
19671204	,0.0
19671205	,0.0
19671206	,0.0
19671207	,0.0
19671208	,0.0
19671209	,0.6
19671210	,0.0
19671211	,0.0
19671212	,0.0
19671213	,0.0
19671214	,0.0
19671215	,0.0
19671216	,0.0
19671217	,0.0
19671218	,0.0
19671219	,0.0
19671220	,0.0
19671221	,0.0
19671222	,0.0
19671223	,0.0
19671224	,0.0
19671225	,0.0
19671226	,0.0
19671227	,0.0
19671228	,0.0
19671229	,0.0
19671230	,0.0
19671231	,0.0
19680101	,0.0
19680102	,0.0
19680103	,0.0
19680104	,0.0
19680105	,0.0
19680106	,0.0
19680107	,0.0
19680108	,0.0
19680109	,0.0
19680110	,0.0
19680111	,0.0
19680112	,0.0
19680113	,0.0
19680114	,0.0
19680115	,0.1
19680116	,0.0
19680117	,0.0
19680118	,0.0
19680119	,0.0
19680120	,0.0
19680121	,0.0
19680122	,0.0
19680123	,0.0
19680124	,0.0
19680125	,0.0
19680126	,0.0
19680127	,0.0
19680128	,0.0
19680129	,0.0
19680130	,0.0
19680131	,0.2
19680201	,0.0
19680202	,0.0
19680203	,0.0
19680204	,0.0
19680205	,0.0
19680206	,0.0
19680207	,0.0
19680208	,0.0
19680209	,0.0
19680210	,0.0
19680211	,0.0
19680212	,0.0
19680213	,0.0
19680214	,0.0
19680215	,0.0
19680216	,0.0
19680217	,0.0
19680218	,0.0
19680219	,0.0
19680220	,0.0
19680221	,0.0
19680222	,0.2
19680223	,0.0
19680224	,0.0
19680225	,0.0
19680226	,0.0
19680227	,0.0
19680228	,0.0
19680229	,0.0
19680301	,0.0
19680302	,0.0
19680303	,0.0
19680304	,0.0
19680305	,0.0
19680306	,0.0
19680307	,0.0
19680308	,0.0
19680309	,0.0
19680310	,0.0
19680311	,0.0
19680312	,0.0
19680313	,0.0
19680314	,0.0
19680315	,0.0
19680316	,0.0
19680317	,2.4
19680318	,5.8
19680319	,15.0
19680320	,3.0
19680321	,2.0
19680322	,11.5
19680323	,0.0
19680324	,0.0
19680325	,0.0
19680326	,0.0
19680327	,0.0
19680328	,0.0
19680329	,0.0
19680330	,0.0
19680331	,0.0
19680401	,0.0
19680402	,0.0
19680403	,6.5
19680404	,5.4
19680405	,0.0
19680406	,0.0
19680407	,0.4
19680408	,8.5
19680409	,22.1
19680410	,20.0
19680411	,0.0
19680412	,0.0
19680413	,0.0
19680414	,9.1
19680415	,19.7
19680416	,4.3
19680417	,0.0
19680418	,0.0
19680419	,0.0
19680420	,0.0
19680421	,0.0
19680422	,0.0
19680423	,0.0
19680424	,0.0
19680425	,10.4
19680426	,1.1
19680427	,0.0
19680428	,0.0
19680429	,0.0
19680430	,32.0
19680501	,0.5
19680502	,0.1
19680503	,33.6
19680504	,4.7
19680505	,0.0
19680506	,10.2
19680507	,0.0
19680508	,0.0
19680509	,0.0
19680510	,0.0
19680511	,0.0
19680512	,0.0
19680513	,1.2
19680514	,15.8
19680515	,2.6
19680516	,0.2
19680517	,21.4
19680518	,26.6
19680519	,0.5
19680520	,18.5
19680521	,10.3
19680522	,23.6
19680523	,59.6
19680524	,0.2
19680525	,0.0
19680526	,0.0
19680527	,7.0
19680528	,58.0
19680529	,23.2
19680530	,37.8
19680531	,0.0
19680601	,8.4
19680602	,0.0
19680603	,2.2
19680604	,1.6
19680605	,0.3
19680606	,0.3
19680607	,0.0
19680608	,2.5
19680609	,9.1
19680610	,49.6
19680611	,0.0
19680612	,0.0
19680613	,9.6
19680614	,4.9
19680615	,1.9
19680616	,21.1
19680617	,20.9
19680618	,15.1
19680619	,48.8
19680620	,17.3
19680621	,24.6
19680622	,7.7
19680623	,3.4
19680624	,0.0
19680625	,37.1
19680626	,3.2
19680627	,9.5
19680628	,19.8
19680629	,22.5
19680630	,29.4
19680701	,5.4
19680702	,26.2
19680703	,31.7
19680704	,8.4
19680705	,0.0
19680706	,0.2
19680707	,44.4
19680708	,13.8
19680709	,0.0
19680710	,0.0
19680711	,9.1
19680712	,22.6
19680713	,15.0
19680714	,5.8
19680715	,4.6
19680716	,21.6
19680717	,13.2
19680718	,35.8
19680719	,0.4
19680720	,2.8
19680721	,6.8
19680722	,1.1
19680723	,0.8
19680724	,0.0
19680725	,1.7
19680726	,0.7
19680727	,3.0
19680728	,0.0
19680729	,3.2
19680730	,0.0
19680731	,0.0
19680801	,3.8
19680802	,101.1
19680803	,0.4
19680804	,0.0
19680805	,0.1
19680806	,0.0
19680807	,3.0
19680808	,0.0
19680809	,0.2
19680810	,22.1
19680811	,10.4
19680812	,0.0
19680813	,0.0
19680814	,0.0
19680815	,0.0
19680816	,0.0
19680817	,5.2
19680818	,0.6
19680819	,6.4
19680820	,0.0
19680821	,38.6
19680822	,13.0
19680823	,2.8
19680824	,14.0
19680825	,0.0
19680826	,5.1
19680827	,38.7
19680828	,0.5
19680829	,9.0
19680830	,0.7
19680831	,0.0
19680901	,4.7
19680902	,5.7
19680903	,4.6
19680904	,4.2
19680905	,5.0
19680906	,3.6
19680907	,3.1
19680908	,3.5
19680909	,3.7
19680910	,2.7
19680911	,4.5
19680912	,3.1
19680913	,2.8
19680914	,2.9
19680915	,1.1
19680916	,4.8
19680917	,2.3
19680918	,1.3
19680919	,3.3
19680920	,2.3
19680921	,3.9
19680922	,3.7
19680923	,3.9
19680924	,2.1
19680925	,3.9
19680926	,1.6
19680927	,1.9
19680928	,1.5
19680929	,1.1
19680930	,2.2
19681001	,0.0
19681002	,0.0
19681003	,10.2
19681004	,42.3
19681005	,0.6
19681006	,9.4
19681007	,8.0
19681008	,1.0
19681009	,0.0
19681010	,0.0
19681011	,1.8
19681012	,0.0
19681013	,0.0
19681014	,0.0
19681015	,0.0
19681016	,0.0
19681017	,0.0
19681018	,0.0
19681019	,0.0
19681020	,0.0
19681021	,0.0
19681022	,0.0
19681023	,0.0
19681024	,0.0
19681025	,0.0
19681026	,0.0
19681027	,0.0
19681028	,0.0
19681029	,1.2
19681030	,0.0
19681031	,0.0
19681101	,0.0
19681102	,0.0
19681103	,0.0
19681104	,0.0
19681105	,0.0
19681106	,0.0
19681107	,1.3
19681108	,0.0
19681109	,0.0
19681110	,0.0
19681111	,0.0
19681112	,0.0
19681113	,0.0
19681114	,0.0
19681115	,0.0
19681116	,0.0
19681117	,0.0
19681118	,0.0
19681119	,0.0
19681120	,0.0
19681121	,0.0
19681122	,0.0
19681123	,0.0
19681124	,0.0
19681125	,0.0
19681126	,0.0
19681127	,0.0
19681128	,0.0
19681129	,0.0
19681130	,0.0
19681201	,0.0
19681202	,0.0
19681203	,0.0
19681204	,0.0
19681205	,0.0
19681206	,0.0
19681207	,0.0
19681208	,0.0
19681209	,0.0
19681210	,0.0
19681211	,0.0
19681212	,0.0
19681213	,0.0
19681214	,0.0
19681215	,0.0
19681216	,0.0
19681217	,0.0
19681218	,0.0
19681219	,0.0
19681220	,0.0
19681221	,0.0
19681222	,0.0
19681223	,0.0
19681224	,0.0
19681225	,0.0
19681226	,0.0
19681227	,0.0
19681228	,0.0
19681229	,0.0
19681230	,0.0
19681231	,0.0
19690101	,0.0
19690102	,0.0
19690103	,0.0
19690104	,0.0
19690105	,0.0
19690106	,0.0
19690107	,0.0
19690108	,0.0
19690109	,0.0
19690110	,0.0
19690111	,0.0
19690112	,0.0
19690113	,0.0
19690114	,7.3
19690115	,10.8
19690116	,0.0
19690117	,0.0
19690118	,0.0
19690119	,0.0
19690120	,0.0
19690121	,0.0
19690122	,0.0
19690123	,0.0
19690124	,0.0
19690125	,0.0
19690126	,0.0
19690127	,0.0
19690128	,0.0
19690129	,3.8
19690130	,0.0
19690131	,0.0
19690201	,0.0
19690202	,0.0
19690203	,0.0
19690204	,0.0
19690205	,0.0
19690206	,0.0
19690207	,0.0
19690208	,0.0
19690209	,0.0
19690210	,0.0
19690211	,0.0
19690212	,0.0
19690213	,0.0
19690214	,0.0
19690215	,0.0
19690216	,0.0
19690217	,0.0
19690218	,0.0
19690219	,0.0
19690220	,0.0
19690221	,0.0
19690222	,0.0
19690223	,0.0
19690224	,0.0
19690225	,0.0
19690226	,0.0
19690227	,0.0
19690228	,0.0
19690301	,0.0
19690302	,0.0
19690303	,0.0
19690304	,0.0
19690305	,0.0
19690306	,0.0
19690307	,0.0
19690308	,0.0
19690309	,0.0
19690310	,0.0
19690311	,0.0
19690312	,0.0
19690313	,0.0
19690314	,0.0
19690315	,0.0
19690316	,2.2
19690317	,2.0
19690318	,5.8
19690319	,5.0
19690320	,2.0
19690321	,7.5
19690322	,5.3
19690323	,0.0
19690324	,0.0
19690325	,0.2
19690326	,0.0
19690327	,34.0
19690328	,3.0
19690329	,0.0
19690330	,0.0
19690331	,0.0
19690401	,0.0
19690402	,0.0
19690403	,0.0
19690404	,0.0
19690405	,0.0
19690406	,0.0
19690407	,0.0
19690408	,1.5
19690409	,0.0
19690410	,4.9
19690411	,0.0
19690412	,0.0
19690413	,3.1
19690414	,1.4
19690415	,12.0
19690416	,0.0
19690417	,24.4
19690418	,16.5
19690419	,0.0
19690420	,5.6
19690421	,10.6
19690422	,2.6
19690423	,0.0
19690424	,0.0
19690425	,0.0
19690426	,0.0
19690427	,0.0
19690428	,0.0
19690429	,4.0
19690430	,2.9
19690501	,13.0
19690502	,0.0
19690503	,2.6
19690504	,0.0
19690505	,0.0
19690506	,0.0
19690507	,0.0
19690508	,0.0
19690509	,0.0
19690510	,0.6
19690511	,0.0
19690512	,0.0
19690513	,1.6
19690514	,0.4
19690515	,3.2
19690516	,0.0
19690517	,0.0
19690518	,2.0
19690519	,0.0
19690520	,3.0
19690521	,0.2
19690522	,5.6
19690523	,0.6
19690524	,7.0
19690525	,6.3
19690526	,2.3
19690527	,11.6
19690528	,2.2
19690529	,0.0
19690530	,0.0
19690531	,0.0
19690601	,0.0
19690602	,0.0
19690603	,32.6
19690604	,8.2
19690605	,20.3
19690606	,29.0
19690607	,7.8
19690608	,10.7
19690609	,29.8
19690610	,11.4
19690611	,9.7
19690612	,5.2
19690613	,33.1
19690614	,8.4
19690615	,15.0
19690616	,0.0
19690617	,0.0
19690618	,1.2
19690619	,68.5
19690620	,4.3
19690621	,1.6
19690622	,37.9
19690623	,0.0
19690624	,15.2
19690625	,3.4
19690626	,12.4
19690627	,0.0
19690628	,0.0
